time,no,review,score,read_volume,label
2021/8/23,7217,"['这种', '垃圾', '还有', '人去', '买', '笑话']",-1.0,249,-1
2021/8/23,7218,"['你', '尽管', '表演', '，', '我', '就', '不', '买']",0.0,261,-1
2021/8/23,7219,"['槽', '你', '大', '也', '，', '就', '差', '我', '这', '一百', '股', '啊', '，', '不卖', '你', '都', '不', '拉', '。']",-1.0,248,-1
2021/8/23,7220,"['大单', '不断', '买入', '，', '小单', '不断', '卖出']",0.0,244,-1
2021/8/23,7221,"['浙商', '证券', '首次', '给与', '重庆', '啤酒', '买入', '评级']",0.0,1216,1
2021/8/23,7222,"['还', '没有', '站稳', '，', '向下', '还有', '空间', '。']",0.5,240,1
2021/8/23,7224,"['你', '是', '什么', '牛马']",0.0,239,-1
2021/8/23,7225,"['可以', '买进', '了', '…']",0.0,292,-1
2021/8/23,7227,"['接下来', '就是', '阴跌', '了', '，', '跌到', '118', '左右', '，', '就', '可以', '入场', '了']",-1.0,294,1
2021/8/23,7228,"['白酒', '卖', '了', '买', '啤酒']",0.0,401,-1
2021/8/23,7229,"['似乎', '似乎', '今天', '能到', '126', '吗', '？', '？', '？']",0.0,283,1
2021/8/23,7230,"['主力', '吃货', '[', '吃瓜', ']']",0.0,268,1
2021/8/23,7231,"['别人', '都', '涨', '你', '大跌', '，', '那', '就', '有问题', '了', '吧', '？', '玩', '的', '时间', '短', '不', '明白', '。']",-1.0,266,1
2021/8/23,7232,"['200', '元', '说', '贵', '，', '180', '说贵', '，', '150', '说贵', '，', '现在', '130', '多元', '，', '还贵', '吗']",0.0,534,1
2021/8/23,7233,"['下午', '买', '两手', '，', '开始', '进场']",0.0,259,-1
2021/8/23,7234,"['虽', '下探', '年线', '，', '接下来', '将', '是', '年线', '争夺战', '，', '经过', '几轮', '争夺', '后', '，']",-1.0,291,-1
2021/8/23,7235,"['自选', '唯一', '绿', '的', '，', '而且', '我', '还', '就', '持仓', '你', '了']",1.0,247,1
2021/8/23,7236,"['重啤', '好喝', '。']",0.0,234,-1
2021/8/23,7237,"['重庆', '啤酒', '业绩', '被', '错杀', '，', '主要', '是', '重组', '导致', '去年', '上半年', '基础', '重']",-1.0,380,1
2021/8/23,7239,"['重庆', '啤酒', '因', '重组', '会计', '调整', '导致', '业绩', '不达', '，', '明显', '错杀']",0.0,315,1
2021/8/23,7240,"['180', '的', '本']",0.0,389,1
2021/8/23,7241,"['买单', '更多', '，', '资金', '净流入', '还', '跌', '醉', '了', '[', '怒', ']']",-0.5,267,-1
2021/8/23,7242,"['机构', '控股', '80%', '以上', '，', '涨', '的', '猛跌', '的', '凶', '。', '近期', '有', '反弹', '出货', '可能']",1.0,409,1
2021/8/23,7243,"['压价', '吸筹', '，', '可以', '博', '一下', '短线']",-1.0,293,1
2021/8/23,7244,"['下午', '还会跌', '，', '股友们', '，', '还是', '观望', '为', '上']",-2.0,263,1
2021/8/23,7246,"['流入', '的', '资金', '去', '那', '了', '？', '狗', '吃', '了', '。', '？', '？', '？', '？']",0.0,273,1
2021/8/23,7247,"['我', '抄底', '了', '，', '爱', '咋', '咋', '地', '。']",0.0,242,-1
2021/8/23,7248,"['这股', '臭', '了', '，', '没有', '多少', '小散', '敢', '买', '了']",-1.0,283,1
2021/8/23,7249,"['选股', '也', '太', '纠结', '了', '，', '上网', '了解', '了', '很多', '关于', '创业板', '和', '科', '创板', '的']",-2.0,294,1
2021/8/23,7250,"['年线', '抄底', '了', '，', '希望', '和', '年后', '那一波', '一样', '，', '继续', '上行']",1.0,268,1
2021/8/23,7252,"['今天', '成交量', '能过', '8', '万', '不']",0.0,272,1
2021/8/23,7253,"['不', '知道', '为什么', '，', '就是', '感觉', '这货', '今天', '会拉红']",0.0,284,-1
2021/8/23,7255,"['加仓', '吧', '，', '再', '不', '加上', '来不及', '了', '。']",0.0,258,1
2021/8/23,7257,"['约谈', '白酒', '，', '你', '说', '你', '个', '啤酒', '你', '怕', '啥', '？', '你', '也', '去', '了', '？']",0.0,279,-1
2021/8/23,7258,"['预计', '今天', '见', '红']",0.0,287,1
2021/8/23,7259,"['资金', '在', '净流入', '[', '微笑', ']']",0.0,317,1
2021/8/23,7260,"['140', '抄', '了', '个', '寂寞']",0.0,321,-1
2021/8/23,7261,"['牛逼', '你', '就', '再来', '个', '跌停', '，', '三连', '跌停', '。', '你行', '吗', '，', '看不起', '你']",-2.0,274,-1
2021/8/23,7262,"['就', '你', '还', '绿', '，', '好意思', '吗', '？', '180', '的', '本']",0.0,269,1
2021/8/23,7263,"['今天', '资金', '开始', '回流']",0.0,250,1
2021/8/23,7264,"['再也', '没有', '人', '说', '重庆', '啤酒', '是', '青岛', '爷爷', '了']",0.0,306,1
2021/8/23,7265,"['今天', '这', '行情', '，', '茅台', '都', '红', '了', '，', '你', '还是', '绿', '的', '也', '真不容易', '啊']",0.0,223,1
2021/8/23,7267,"['真秀', '，', '你', '最秀', '了']",0.0,268,-1
2021/8/23,7268,"['你', '要', '真', '牛逼', '，', '你', '就', '跌停']",-1.0,265,-1
2021/8/23,7270,"['那么', '多', '研报', '看好', '，', '是', '时候', '抄底', '了', '！']",3.0,426,1
2021/8/23,7271,"['这', '是', '个', '什么', '垃圾', '？']",-1.0,278,-1
2021/8/23,7272,"['开启', '阴跌', '模式', '吧']",0.0,256,-1
2021/8/23,7273,"['不', '知道', '鸡狗', '都', '预期', '多少', '？', '杀得', '也', '太', '惨', '了']",0.0,271,1
2021/8/23,7274,"['今天', '这', '行情', '红彤彤', '，', '能', '找到', '个', '绿', '的', '也', '不', '容易', '啊', '。', '。']",-1.0,267,1
2021/8/23,7275,"['不会', '踩', '重庆', '啤酒', '新', '这样', '地雷', '股票', '的', '几大', '原则', ' ', '不会', '成为', '韭']",1.0,982,1
2021/8/23,7276,"['散户', '都', '在', '跑']",0.0,256,1
2021/8/23,7277,"['净资产', '2', '块', '5', '，', '你们', '不慌', '吗', '？']",0.0,273,-1
2021/8/23,7278,"['走', '独立', '行情', '？']",1.0,291,1
2021/8/23,7279,"['200', '元', '的', '时候', '，', '你们', '说', '高', '，', '现在', '130', '多元', '，', '你们', '还', '说', '高', '吗', '？']",0.0,312,1
2021/8/23,7281,"['退市', '吧']",-1.0,249,-1
2021/8/23,7282,"['188', '的', '本', '，', '你', '说', '吧', '，', '要', '几年', '回本', '[', '微笑', ']']",0.0,250,-1
2021/8/23,7283,"['你', '亏', '就', '好', '，', '别', '影响', '珠江']",-1.0,272,-1
2021/8/23,7284,"['上车', '时间']",0.0,285,1
2021/8/23,7285,"['138', '成本', '，', '足够', '低', '了', '！', '目标', '200', '元', '！']",1.0,244,1
2021/8/23,7286,"['哎', '。', '。', '食', '啦', '你']",0.0,278,-1
2021/8/23,7287,"['重庆', '啤酒', '8', '月', '23', '日', '快速', '回调']",4.0,456,1
2021/8/23,7288,"['我', '为啥', '选', '你']",0.0,279,-1
2021/8/23,7289,"['快', '跑', '。', '不', '跑', '等', '下', '跑不了', '了', '。', '要', '跌停']",1.0,279,-1
2021/8/23,7290,"['你', '跌停', '好', '厉害']",-1.0,246,-1
2021/8/23,7291,['什么'],0.0,303,-1
2021/8/23,7292,"['今天', '百分百', '分', '反弹', '加速']",2.0,360,1
2021/8/23,7293,"['周一', '短线', '搞', '一把']",0.0,472,1
2021/8/23,7294,"['好好', '走', '不要', '带崩', '我', '青岛', '谢谢']",-1.0,308,-1
2021/8/23,7295,"['今天', '涨停']",1.0,395,1
2021/8/23,7296,"['低开', '跌停', '，', '最少', '20', '个', '跌停板']",-2.0,312,1
2021/8/23,7297,"['今天', '就是', '低开', '也', '不能买']",-2.0,386,-1
2021/8/23,7298,"['[', '抱拳', ']', '[', '抱拳', ']', '[', '抱拳', ']', '[', '抱拳', ']', '[', '抱拳', ']', '[', '抱拳', ']']",0.0,391,-1
2021/8/23,7299,"['还有', '5', '个', '跌停板']",0.0,303,-1
2021/8/23,7300,"['今天', '的', '剧本', '写', '好', '了', '，', '低点', '跌', '3', '-', '4', '点', '，', '十块钱', '的', 't', '[', '俏皮', ']', '一个']",3.0,385,1
2021/8/23,7301,"['重啤', '股价', '暴跌', '，', '利润', '下滑', '3.34%', '不是', '下跌', '理由', '，', '主要', '涨幅']",1.0,435,1
2021/8/23,7302,"['我', '好', '怕', '，', 'mad', '，', '这个', '周末', '真', '难受']",0.0,395,1
2021/8/23,7303,"['一年', '中', '，', '唯一', '买来', '亏钱', '的', '股', '，', '也', '是', '第一次', '被', '闷', '杀', '。', '昨天', '就']",0.0,446,1
2021/8/23,7305,"['126', '一觉', '醒来', '就', '可', '买', '了', '[', '大笑', ']', '[', '大笑', ']']",0.0,233,1
2021/8/22,7306,"['钱', '不多', '，', '两个', '跌停', '加仓', '一次', '[', '滴汗', ']']",-1.0,236,1
2021/8/22,7308,"['期待已久', '的', '126', '明天', '就', '可以', '买', '了']",0.0,248,1
2021/8/22,7309,"['今天', '晚上', '回到', '家', '，', '煮', '了', '碗面', '，', '开', '了', '罐酒', '，', '是', '重庆', '三三', '。', '一']",0.0,483,1
2021/8/22,7310,['转发'],0.0,378,-1
2021/8/22,7311,"['中信证券', '维持', '重庆', '啤酒', '买入', '评级', ' ', '目标价', '168', '元']",0.0,814,1
2021/8/22,7312,"['关灯', '吃面']",0.0,282,1
2021/8/22,7313,"['重庆', '跌停', '青岛', '作陪']",-1.0,263,-1
2021/8/22,7314,"['此', '庄股', '就是', '又', '一个', '杀猪', '盘', '，', '后续', '会', '像', '仁东', '控股', '一样']",0.0,793,1
2021/8/22,7315,"['啤酒花', '是', '真', '啤酒', '，', '啤酒花', '制品', '是', '假', '啤酒']",0.0,359,-1
2021/8/22,7316,"['130', '等', '我']",0.0,447,-1
2021/8/22,7317,"['重庆', '啤酒', '盈余', '管理']",0.0,345,1
2021/8/22,7318,"['机构', '来', '抄底', '啦', '，', '星期一', '直接', '涨停', '！']",1.0,347,1
2021/8/22,7319,"['加油', '啊', '。', '[', '哭', ']', '[', '哭', ']', '[', '哭', ']', '[', '哭', ']']",1.0,352,1
2021/8/22,7321,"['10', '一', '20', '元', '的', '票', '被', '炒', '到', '200', '元', '，', '佩服', '！']",3.0,366,1
2021/8/22,7324,"['重庆', '啤酒', '合理', '估值', '30', '倍', '市盈率']",1.0,460,1
2021/8/22,7325,"['重庆', '啤酒', '本周', '融资', '净', '偿还', '6587.16', '万元', '，', '居', '酿酒', '行业', '板块']",-1.0,589,1
2021/8/22,7326,"['重庆', '啤酒', '应该', '只', '在', '在', '重庆', '卖', '吧', '！', '我', '从来没', '听过', '重庆', '啤酒']",0.0,531,1
2021/8/22,7327,"['浙商', '证券', '首次', '给予', '重庆', '啤酒', '买入', '评级', ' ', '预计', '2021', '年', '净利润']",0.0,750,1
2021/8/22,7328,"['重庆', '啤酒', '本周', '沪', '股通', '持股', '市值', '减少', '3.63', '亿元', '，', '居', '酿酒', '行业']",-1.0,601,1
2021/8/22,7329,"['茅台', '才', '39', '倍', '市盈率', '，', '重庆', '啤酒', '64', '倍', '市盈率', '？', '泡沫', '太大']",-1.0,430,1
2021/8/22,7330,"['茅台', '都', '快', '腰斩', '了', '，', '这货', '能比', '茅台', '牛逼', '？', '只不过', '先跌', '后', '跌', '罢']",-2.0,328,1
2021/8/22,7331,"['这', '算是', '业绩', '暴雷', '了', '吗']",0.0,956,1
2021/8/22,7332,"['60', '周线', '会', '有', '强', '支撑', '吗', '？', '？', '？']",3.0,536,-1
2021/8/22,7333,"['流', '出来', '的', '钱', '已经', '去', '了', '光伏']",0.0,385,-1
2021/8/22,7334,"['30', '以下', '才', '合理']",1.0,457,-1
2021/8/21,7335,"['从', '200', '到', '140', '块', '，', '该', '消化', '完', '了', '。']",0.0,350,1
2021/8/21,7336,"['半年', '业绩', '不如预期', '？', '重庆', '啤酒', '一字', '跌停']",-2.0,2183,1
2021/8/21,7337,"['明天', '能', '涨停', '吗']",1.0,313,1
2021/8/21,7339,"['当年', '总舵主', '跌停', '抄底', '重庆', '啤酒', '，', '一战', '成名', '。', '下', '一个', '徐翔', '要']",4.0,408,1
2021/8/21,7340,"['我', '是', '来看', '大家', '骂', '他', '的']",-1.0,352,1
2021/8/21,7341,"['看看', '半年', '的', '股东', '人数', '变化', '，', '就', '知道', '跌才', '开始', '。', '熊途', '慢慢']",0.0,312,-1
2021/8/21,7342,"['周一', '涨停板']",1.0,319,-1
2021/8/21,7343,"['还', '能', '跌', '50', '块', '[', '看空', ']']",-0.5,301,1
2021/8/21,7344,"['重庆', '啤酒', '股价', '两', '跌停', ' ', '总裁', '详解', '为何', '半年报', '净利润', '会', '下降']",-2.0,1462,1
2021/8/21,7346,"['后天', '可以', '抄底', '了']",0.0,330,1
2021/8/21,7347,"['你', '敢', '低开', '，', '我', '就', '陪', '你']",-1.0,283,-1
2021/8/21,7349,"['反正', '吃', '了', '两个', '板板', '，', '也', '不在乎', '多', '一两个', '，', '星期一', '加仓干']",-1.0,329,1
2021/8/21,7350,"['【', '我们', '准备', '全面', '做空', '、', '掏空', '、', '挖空', '、', '抢空', '、', '沽空', '重庆', '啤酒']",3.0,1036,1
2021/8/21,7351,"['【', '转发', '】', '重庆', '啤酒', '将', '在', '18', '个', '月', '内', '崩跌', '70%', '至', '60', '元', '！', '！', '！']",-1.0,1280,1
2021/8/21,7352,"['30', '元', '买点', '！']",0.0,333,-1
2021/8/21,7353,"['重庆', '啤酒', '(', '600132', ')', '龙虎榜', '数据', '(', '08', '-', '20', ')']",0.0,1741,1
2021/8/21,7355,"['总裁', '说', '的', '错杀', '，', '那', '下周', '还', '能', '126', '接', '吗', '？']",-1.0,361,-1
2021/8/21,7356,"['资金', '流入', '，', '兄弟', '们', '抄底', '啊', '！', '[', '大笑', ']']",0.0,428,1
2021/8/21,7357,"['能', '跌到', '10', '块', '吗']",0.0,319,1
2021/8/21,7359,"['100', '元', '才', '是', '合理', '的', '价格']",1.0,269,-1
2021/8/21,7360,"['高端化', '、', '提价', '潮', '、', '罐化率', '......', ' ', '重庆', '啤酒', '总裁', '李志刚', '谈']",0.0,727,1
2021/8/21,7361,"['换', '战场', '了', '，', '$', '重庆', '啤酒', '(', 'SH600132', ')', '$', '抄底', '。']",0.0,1045,1
2021/8/21,7362,"['这', '两集', '好像', '在', '哪里', '看过', '？', '想起', '了', '，', '水井坊', '！']",0.0,290,-1
2021/8/21,7363,"['怎么', '炒上去', '的', '就', '这么', '下来']",0.0,343,1
2021/8/21,7365,"['中报', '每股', '盈余', '跟', '去年', '第三季度', '比', '不', '就', '好了吗', '？']",0.0,343,-1
2021/8/21,7366,"['关灯', '吃面', '行情', '似乎', '又', '要', '重演', '，', '不知', '股东', '们', '作何']",-2.0,676,1
2021/8/21,7367,"['你们', '懂屁', '都', '大户', '搞', '的', '鬼', '打压', '散户', '，', '都', '不', '懂吗']",-1.0,342,-1
2021/8/21,7369,"['自从', '前段时间', '我', '的', '脚', '痛风', '戒', '了', '啤酒', '以后', '你', '就', '开']",0.0,371,1
2021/8/21,7370,"['重庆', '啤酒', '：', '融资', '余额', '环比', '下降', '17.4%', '，', '降幅', '两']",-1.0,537,1
2021/8/21,7371,"['看看', '周线', '涨', '了', '多少', '还', '能', '不掉', '！']",1.0,333,1
2021/8/21,7372,"['重庆', '啤酒', '08', '月', '20', '日', '被', '沪', '股通', '减持', '100.28', '万股']",-1.0,510,1
2021/8/21,7374,"['102', '，', '止跌']",1.0,319,-1
2021/8/21,7375,"['#####', '【', '咨询', '】', '当', '酿酒', '大牛市', '退潮', '后', '，', '腰斩', '是']",-1.0,785,-1
2021/8/20,7376,"['一个', '买', '啤酒', '的', '60', '倍', 'pe', '？', '？', '？']",0.0,266,1
2021/8/20,7377,"['啥', '玩意', '都', '没有', '炒到', '200', '多', '，', '是', '抱团', '的', '太黑', '了', '，']",1.5,214,1
2021/8/20,7378,"['缩量', '跌停', '。', '看', '这', '模样', '，', '要', '腰', '折', '才', '停住', '。', '3', '月', '没']",-1.0,552,-1
2021/8/20,7379,"['别太', '悲观']",-1.0,238,-1
2021/8/20,7380,"['这', '啤酒', '你们', '喝', '的', '爽', '不爽']",0.0,242,-1
2021/8/20,7381,"['为啥', '说', '买', '这股', '的', '小散', '退出', '呢', '，', '你', '退出', '去', '学学', '，']",-2.0,546,-1
2021/8/20,7382,"['不', '知道', '董事长', '还', '搞不搞', '乙肝疫苗', '，', '这', '可是', '大题']",0.0,236,1
2021/8/20,7383,"['机构', '抱团', '的', '大白', '马', '突然', '跌停', ' ', '发生', '了', '什么', '？', '主']",-1.0,56298,-1
2021/8/20,7384,"['你', '是', '最凉', '的', '仔']",0.0,250,-1
2021/8/20,7385,"['完', '了', '，', '糟', '了', '，']",0.0,223,-1
2021/8/20,7386,"['周一', '来个', '跌停', '就', '厉害', '了']",-1.0,245,-1
2021/8/20,7390,"['现在', '的', '价格', '太高', '了', '，', '前面', '的', '1', '还要', '去掉']",0.0,316,1
2021/8/20,7392,"['券商', '研究员', '老爷', '们', '，', '求', '你', '别发', '了']",0.0,246,1
2021/8/20,7393,"['昨天', '跌停', '没', '动手', '，', '今天', '尾盘', '有', '开板', '迹象', '就', '进场']",0.0,411,1
2021/8/20,7395,"['2', '块钱', '的', '净资产', '，', '股价', '都', '敢', '一百多', '，', '看起来', '都']",0.0,259,-1
2021/8/20,7397,"['下周一', '126', '见家', '人们', '，', '预计', '下', '周二', '开盘', '可以', '入']",0.0,289,-1
2021/8/20,7398,"['两个', '跌停', '[', '惊吓', ']', '[', '惊吓', ']', '[', '惊吓', ']', '[', '惊吓', ']']",-1.0,273,-1
2021/8/20,7399,"['我', '就', '不', '明白', '，', '2', '块', '几', '的', '净资产', '居然', '炒到', '百多两']",1.0,287,-1
2021/8/20,7400,"['要', '回', '踩', '140', '元']",0.0,264,-1
2021/8/20,7401,"['跌停', '入', '两手', '，', '官网', '了', '两个', '月', '，', '这个', '机会难得', '，']",-1.0,388,-1
2021/8/20,7402,"['为什么', '昨天', '直接', '竞价', '就', '跌停', '了', '啊', '，', '也', '没什么', '大']",-1.0,367,1
2021/8/20,7403,"['早上', '开盘', '我', '发现', '主力', '出逃', '，', '看到', '要', '跌停', '了', '，', '还']",4.0,294,1
2021/8/20,7404,"['大', '乌苏', '走起']",0.0,322,1
2021/8/20,7405,"['机构', '不', '抱团取暖', '了', '，', '只有', '永远', '的', '利益', '，', '没有', '永']",-1.0,288,-1
2021/8/20,7406,"['早', '关注', '侠哥', '，', '你', '的', '牛', '就', '不会', '被', '牵走', '了']",0.0,485,-1
2021/8/20,7407,"['马上', '冬天', '了', '。', '。', '等', '来年', '再说', '吧', '[', '想', '一下', ']', '[', '想', '一']",0.0,263,1
2021/8/20,7408,"['研报', '满天飞', '，', '这', '是', '急', '了', '招', '接盘', '侠', '。', '。', '那种', '闷声']",0.0,250,-1
2021/8/20,7409,"['啤酒', '全是', '泡沫', '[', '大笑', ']']",-1.0,309,1
2021/8/20,7410,"['嘉士伯', '资产', '注入', '后', '的', '重庆', '啤酒', '有', '多', '厉害', ' ', '看看']",1.0,10180,1
2021/8/20,7411,"['早上', '起来', '上个', '厕所', '一下', '而已', '直接', '晕倒', '在', '厕所']",0.0,293,1
2021/8/20,7412,"['这个', '酒', '的', '市盈率', '比', '茅台', '还', '高', '啊']",0.0,254,1
2021/8/20,7413,"['什么', '价位', '合适']",1.0,374,-1
2021/8/20,7414,"['重啤', '这波', '跌到', '115', '才', '会', '有', '反弹']",1.0,421,1
2021/8/20,7415,"['不用', '惊慌', '，', '50', '元', '左右', '就', '可以', '企稳']",1.0,256,1
2021/8/20,7416,"['打开', '跌停', '却', '不', '拉上去', '，', '是', '什么', '意思', '？', '只为', '吸货']",-1.0,507,1
2021/8/20,7417,"['下个', '跌停板', '可以', '买入']",0.0,293,-1
2021/8/20,7418,"['187.83', '-', '176.40', '-', '176.80', '-', '174']",0.0,347,1
2021/8/20,7419,"['买入', '评级', '，', '抄底', '咯']",0.0,308,-1
2021/8/20,7420,"['拼命', '出', '研报', '就是', '想坑', '韭菜', '们', '抄底', '，', '跌到', '100', '块']",0.0,267,1
2021/8/20,7421,"['中报', '回到', '190']",0.0,430,1
2021/8/20,7422,"['东北', '证券', '维持', '重庆', '啤酒', '买入', '评级', ' ', '目标价', '192.4']",0.0,620,1
2021/8/20,7423,"['我', '就', '路过', '看看', '。', '。', '。', '昨天', '看', '有人', '没', '跑掉', '，', '今天']",0.0,286,1
2021/8/20,7424,"['买', '燕京', '吧', '1', '/', '20', '的', '价格', '！', '市盈率', '低', '80', '％']",0.0,303,1
2021/8/20,7425,"['20', '个', '跌停板', '等', '着', '你', '，', '历史', '总是', '惊人的', '相似']",1.0,297,1
2021/8/20,7427,"['现在', '酿酒', '板块', '都', '学会', '水井坊', '发研报', '跌停', '的', '招数', '了', '。']",0.0,257,-1
2021/8/20,7428,"['重庆', '啤酒', '跌停', ' ', '沪', '股通净', '卖出']",-1.0,2224,1
2021/8/20,7429,"['3', '个', '？', '，', '大家', '猜猜', '多少', '个板', '？', '[', '666', ']']",0.0,595,1
2021/8/20,7430,"['啥', '也', '憋', '说', '了', '，', '关灯', '吃面']",0.0,264,1
2021/8/20,7431,"['尾盘', '杀入', '20', '手', '，', '下周一', '是', '吃面', '还是', '吃', '肉', '，', '就', '不', '知道', '了', '[', '微']",0.0,334,1
2021/8/20,7432,"['两个', '跌停', '了', '，', '是', '什么', '原因', '？']",-1.0,273,-1
2021/8/20,7433,"['高价股', '末日', '到', '了', '，', '茅台', '，', '宁德', '，', '重啤', '一个', '都', '跑不掉', '，', '现在']",-3.0,690,1
2021/8/20,7434,"['野村', '东方', '国际', '证券', '维持', '重庆', '啤酒', '增持', '评级', ' ', '目标价', '212.82']",1.0,674,1
2021/8/20,7435,"['散户', '还是', '清仓']",-1.0,280,1
2021/8/20,7436,"['好气', '啊', ' ', '又', '封死', '了']",0.0,263,-1
2021/8/20,7437,"['杀猪', '喽']",0.0,235,1
2021/8/20,7438,"['股市', '中', '消费', '股', '抢占', '高位', '本身', '就', '相当', '不', '和谐']",-2.5,265,-1
2021/8/20,7439,"['价格', '高', '了', '当然', '跌', '平常心', '看待']",-1.0,255,-1
2021/8/20,7441,"['乙肝疫苗', '做', '出来', '也', '要', '被', '集采']",0.0,288,-1
2021/8/20,7442,"['重庆', '啤酒', '放量', '跌停', ' ', '机构', '资金', '现', '分歧']",-2.0,513,1
2021/8/20,7444,"['低于', '90', '，', '徐翔', '才', '会', '出手', '。']",0.0,232,-1
2021/8/20,7445,"['关灯', '吃面', '？', '一字', '断魂', '刀', '？', '？', '？', '[', '想', '一下', ']']",0.0,256,1
2021/8/20,7447,"['现在', '融券', '做空', '还', '来得及', '吗', '？']",-1.0,261,1
2021/8/20,7449,"['两天', '三十五万']",0.0,687,1
2021/8/20,7450,"['这股', '机构', '抱团', '股', '，', '年初', '跌下来', '之后', '又', '涨回去', '了', '，', '还', '创', '了', '新']",0.0,433,1
2021/8/20,7451,"['周一', '又', '是', '跌停', '，', '这些', '证券公司', '唱', '多', '出货', '割', '韭菜']",-1.0,215,-1
2021/8/20,7452,"['目标价', '6', '元', '[', '为什么', ']']",0.0,348,-1
2021/8/20,7453,"['昨天', '看见', '推荐', '呢', '，', '今天', '就', '跌停板', '了', '，', '良心', '大大的', '坏', '！']",1.0,3327,1
2021/8/20,7454,"['陆续', '加急', '出', '买去', '研报', '了', '，', '兄弟', '们', '还', '不', '懂吗', '？']",0.0,268,1
2021/8/20,7455,"['可以', '买点', '了', '，', '加仓', '下午', '反弹']",1.0,337,1
2021/8/20,7456,"['跌停', '可以', '买进', '吗', '？']",-1.0,385,-1
2021/8/20,7457,"['重庆', '啤酒', '封', '跌停板', '，', '中报', '业绩', '同比', '减少', '3.34%']",-1.0,352,1
2021/8/20,7458,"['我进', '了', '1', '手', '，', '能', '吃到', '反弹', '吗']",1.0,468,1
2021/8/20,7459,"['光灯', '吃面', '[', '大哭', ']']",0.0,285,1
2021/8/20,7460,"['哦', '呵']",0.0,246,-1
2021/8/20,7462,"['研究', '报告', '太多', '了']",0.0,250,-1
2021/8/20,7463,"['全仓', '杀入', '，', '等待', '吃', '肉']",0.0,407,1
2021/8/20,7464,"['用', '二亿', '打开', '跌停', '却', '不', '拉', '，', '这个', '啥意思']",-1.0,521,-1
2021/8/20,7465,"['昨天', '抄底', '的', '伙伴', '们', '，', '今天', '还', '抄底', '加', '补仓', '不', '，', '吱', '一声', '。', '能补']",0.0,579,1
2021/8/20,7466,"['赶', '快卖', '，', '周一', '绝对', '低开']",-4.0,279,1
2021/8/20,7467,"['为何', '每次', '机构', '给出', '评级', '买入', '，', '都', '难逃', '大跌', '？', '这是', '一个', '逆向']",-2.0,473,-1
2021/8/20,7468,"['还', '得有', '几个', '跌停']",-0.5,240,-1
2021/8/20,7469,"['很多', '年轻', '股民', '都还不', '知道', '「', '关灯', '吃面', '」', '的', '典故', '，', '在', '社区', '里']",0.0,1263,1
2021/8/20,7471,"['不到', '80', '不会', '稳']",0.0,249,-1
2021/8/20,7472,"['跟', '上次', '这里', '很', '像', '，', '周一', '低开', '要', '继续', '补仓', '，', '这', '只', '股票', '居然', '是']",-3.0,249,1
2021/8/20,7473,"['重庆', '啤酒', '又', '跌停', '，', '不见', '当年', '翘板', '人', '。']",-2.0,353,1
2021/8/20,7474,"['免费', '喝酒']",0.0,242,-1
2021/8/20,7475,"['一动不动', '一整天', '[', '怒', ']']",0.0,254,-1
2021/8/20,7477,"['我', '跑', '了', '估计', '还要', '有', '跌停板']",0.0,303,-1
2021/8/20,7478,"['一动不动', '是']",0.0,218,-1
2021/8/20,7479,"['分歧', '很大', '，', '居然', '开板']",-2.0,255,-1
2021/8/20,7480,"['今天', '抄', '了', '你', '真', '难受', '，', '以为', '能地', '天板', '呢', '，', '明天', '跑路', '[', '想', '一下', ']']",-1.0,282,1
2021/8/20,7481,"['二个', '跌停', '出货', '不到', '十亿', '，', '全闷', '杀', '了']",-2.0,257,-1
2021/8/20,7482,"['[', '快', '割肉', ']', '砸', '到', '5', '元', '正常', '价']",0.0,281,-1
2021/8/20,7483,"['跟', '我', '一起', '吃', '肉', '的', '，', '还有', '几位', '，', '点个', '赞']",0.0,332,-1
2021/8/20,7485,"['十个', '跌停', '，', '垃圾', '酒', '，', '狗', '都', '不', '喝']",-2.0,288,-1
2021/8/20,7486,"['下周', '还是', '去', '舍得', '碰碰运气']",0.0,269,1
2021/8/20,7488,"['操', '家伙', '上', '，', '抄底', '，', '下午', '大涨', '！']",1.0,290,1
2021/8/20,7489,"['大跌', '补仓', '，', '有', '本事', '你', '就', '跌到', '90', '元', '，', '你', '当', '我', '是', '吓', '大', '的', '！']",0.0,390,1
2021/8/20,7490,"['其实', '都', '是', '炒作', '而已', '，', '放在', '港股', '的话', '也', '就', '值个', '几块钱']",-1.0,329,-1
2021/8/20,7491,"['不带', '回调', '的', '上去', '，', '肯定', '会', '原路', '返回']",-1.0,316,1
2021/8/20,7493,"['秀', '还是', '你秀', '啊']",0.0,2078,-1
2021/8/20,7494,"['安信', '证券', '维持', '重庆', '啤酒', '买入', '评级', ' ', '目标价', '205', '元']",0.0,462,1
2021/8/20,7495,"['这次', '见', '一百']",0.0,280,-1
2021/8/20,7496,"['我', '在', '前天', '178', '的', '时候', '清仓', '了', '。', '还好', '还好']",-1.0,282,1
2021/8/20,7497,"['可以', '买', '了']",0.0,304,1
2021/8/20,7498,"['中金公司', '维持', '重庆', '啤酒', '跑赢', '行业', '评级', ' ', '目标价', '170', '元']",1.0,704,1
2021/8/20,7500,['狠'],0.0,286,-1
2021/8/20,7501,"['买到', '就是', '赚到']",1.0,290,-1
2021/8/20,7502,"['你们', '还', '在', '吗', '，', '兄弟', '们', '，', '155', '继续', '补']",0.0,554,1
